id_factura,id_cliente,numero_factura,fecha_emision,fecha_vencimiento,valor_total,estado_factura
83696,20797,FAC-202603-0083696,2026-03-16,2026-03-27,40566,pagada
83697,20797,FAC-202511-0083697,2025-11-15,2025-11-27,36849,pagada
83698,20797,FAC-202601-0083698,2026-01-09,2026-01-25,39758,pagada
83699,20797,FAC-202604-0083699,2026-04-10,2026-04-23,40727,pagada
83701,20798,FAC-202601-0083701,2026-01-16,2026-01-29,202612,pagada
83702,20798,FAC-202604-0083702,2026-04-10,2026-04-29,199356,pendiente
83703,20799,FAC-202511-0083703,2025-11-24,2025-12-09,102449,vencida
83705,20799,FAC-202601-0083705,2026-01-16,2026-02-01,101848,pagada
83706,20799,FAC-202602-0083706,2026-02-21,2026-03-10,88710,pagada
83707,20799,FAC-202603-0083707,2026-03-12,2026-03-29,35432,pagada
83708,20799,FAC-202510-0083708,2025-10-22,2025-11-06,170425,pagada
83709,20799,FAC-202511-0083709,2025-11-01,2025-11-16,159540,pendiente
83710,20799,FAC-202601-0083710,2026-01-16,2026-01-31,173744,pagada
83711,20800,FAC-202510-0083711,2025-10-13,2025-10-30,73409,pagada
83712,20800,FAC-202602-0083712,2026-02-09,2026-02-19,76606,vencida
83713,20800,FAC-202603-0083713,2026-03-24,2026-04-11,78861,pagada
83715,20801,FAC-202510-0083715,2025-10-16,2025-11-04,78298,pendiente
83716,20801,FAC-202511-0083716,2025-11-12,2025-11-23,85890,pagada
83717,20801,FAC-202512-0083717,2025-12-17,2025-12-27,93247,pagada
83718,20801,FAC-202603-0083718,2026-03-15,2026-04-02,92461,pagada
83719,20803,FAC-202510-0083719,2025-10-15,2025-11-03,94424,vencida
83720,20803,FAC-202603-0083720,2026-03-23,2026-04-11,106404,pagada
83721,20804,FAC-202510-0083721,2025-10-10,2025-10-29,44243,en_mora
83722,20804,FAC-202511-0083722,2025-11-08,2025-11-21,49702,pagada
83723,20804,FAC-202601-0083723,2026-01-11,2026-01-30,38414,vencida
83724,20804,FAC-202603-0083724,2026-03-04,2026-03-20,54085,pagada
83725,20805,FAC-202510-0083725,2025-10-24,2025-11-10,177120,pendiente
83726,20805,FAC-202602-0083726,2026-02-04,2026-02-15,181296,pagada
83727,20805,FAC-202604-0083727,2026-04-10,2026-04-29,180392,pagada
83728,20805,FAC-202510-0083728,2025-10-22,2025-11-10,79783,pendiente
83729,20805,FAC-202511-0083729,2025-11-09,2025-11-25,85354,pagada
83730,20805,FAC-202512-0083730,2025-12-07,2025-12-21,91196,pagada
83731,20805,FAC-202601-0083731,2026-01-13,2026-01-23,77354,pagada
83733,20805,FAC-202603-0083733,2026-03-14,2026-03-29,24940,pagada
83734,20807,FAC-202510-0083734,2025-10-13,2025-10-27,45062,pagada
83735,20807,FAC-202511-0083735,2025-11-13,2025-11-27,59622,pendiente
83736,20807,FAC-202601-0083736,2026-01-02,2026-01-14,55021,pagada
83737,20807,FAC-202602-0083737,2026-02-22,2026-03-13,54921,pagada
83738,20807,FAC-202603-0083738,2026-03-08,2026-03-23,40788,pagada
83739,20807,FAC-202604-0083739,2026-04-12,2026-05-01,48593,vencida
83740,20808,FAC-202510-0083740,2025-10-19,2025-11-02,108888,pagada
83741,20808,FAC-202602-0083741,2026-02-02,2026-02-21,101436,pagada
83742,20808,FAC-202510-0083742,2025-10-02,2025-10-19,50530,pendiente
83743,20808,FAC-202511-0083743,2025-11-16,2025-11-26,52777,pagada
83744,20808,FAC-202512-0083744,2025-12-01,2025-12-17,50627,pagada
83745,20808,FAC-202604-0083745,2026-04-03,2026-04-22,53178,pagada
83746,20809,FAC-202603-0083746,2026-03-18,2026-04-03,88929,pagada
83747,20809,FAC-202604-0083747,2026-04-04,2026-04-15,96852,pagada
83748,20810,FAC-202510-0083748,2025-10-12,2025-10-29,78015,pendiente
83750,20811,FAC-202510-0083750,2025-10-18,2025-10-29,29745,pagada
83751,20811,FAC-202602-0083751,2026-02-06,2026-02-19,44352,pagada
83752,20812,FAC-202602-0083752,2026-02-19,2026-03-03,58992,pagada
83753,20812,FAC-202604-0083753,2026-04-02,2026-04-16,46030,pagada
83754,20812,FAC-202601-0083754,2026-01-22,2026-02-05,35174,pagada
83755,20813,FAC-202510-0083755,2025-10-23,2025-11-06,30451,pagada
83757,20813,FAC-202602-0083757,2026-02-13,2026-02-27,26046,pagada
83758,20813,FAC-202604-0083758,2026-04-08,2026-04-18,40305,pagada
83759,20813,FAC-202601-0083759,2026-01-04,2026-01-19,35411,pagada
83760,20814,FAC-202510-0083760,2025-10-23,2025-11-06,56248,vencida
83761,20814,FAC-202602-0083761,2026-02-09,2026-02-26,61464,pendiente
83762,20814,FAC-202603-0083762,2026-03-21,2026-04-09,55843,pagada
83763,20815,FAC-202511-0083763,2025-11-16,2025-11-30,65696,pendiente
83764,20815,FAC-202602-0083764,2026-02-08,2026-02-21,49821,pagada
83765,20815,FAC-202602-0083765,2026-02-18,2026-03-08,263156,pagada
83766,20816,FAC-202510-0083766,2025-10-13,2025-10-26,91667,pagada
83767,20816,FAC-202511-0083767,2025-11-13,2025-11-23,94319,pagada
83768,20816,FAC-202512-0083768,2025-12-24,2026-01-11,95567,en_mora
83769,20816,FAC-202604-0083769,2026-04-24,2026-05-09,91643,pagada
83770,20816,FAC-202602-0083770,2026-02-06,2026-02-24,36291,pagada
83771,20816,FAC-202604-0083771,2026-04-04,2026-04-23,35026,pendiente
83772,20816,FAC-202510-0083772,2025-10-19,2025-10-31,101161,pagada
83773,20816,FAC-202511-0083773,2025-11-23,2025-12-11,89167,pagada
83774,20816,FAC-202512-0083774,2025-12-13,2025-12-28,96137,pagada
83775,20816,FAC-202601-0083775,2026-01-06,2026-01-17,97042,pagada
83776,20816,FAC-202602-0083776,2026-02-10,2026-02-21,96137,pagada
83777,20816,FAC-202603-0083777,2026-03-01,2026-03-20,90335,pagada
83778,20816,FAC-202604-0083778,2026-04-07,2026-04-20,106756,pagada
83779,20816,FAC-202510-0083779,2025-10-02,2025-10-21,92768,pagada
83780,20816,FAC-202511-0083780,2025-11-21,2025-12-06,77914,pagada
83781,20816,FAC-202604-0083781,2026-04-06,2026-04-17,83924,pendiente
83782,20817,FAC-202510-0083782,2025-10-09,2025-10-22,96328,pagada
83783,20817,FAC-202604-0083783,2026-04-24,2026-05-13,98410,pagada
83784,20818,FAC-202510-0083784,2025-10-19,2025-11-05,48857,pagada
83785,20818,FAC-202512-0083785,2025-12-01,2025-12-13,34059,pagada
83786,20818,FAC-202603-0083786,2026-03-04,2026-03-20,36848,pagada
83787,20818,FAC-202510-0083787,2025-10-05,2025-10-23,59618,pagada
83788,20818,FAC-202512-0083788,2025-12-05,2025-12-19,67701,pendiente
83789,20818,FAC-202601-0083789,2026-01-21,2026-02-06,58090,pagada
83791,20820,FAC-202603-0083791,2026-03-13,2026-03-23,77726,pagada
83792,20820,FAC-202604-0083792,2026-04-05,2026-04-22,79009,pagada
83793,20821,FAC-202510-0083793,2025-10-16,2025-11-02,36069,pagada
83794,20821,FAC-202602-0083794,2026-02-13,2026-02-24,35781,pendiente
83795,20821,FAC-202604-0083795,2026-04-07,2026-04-26,36445,pagada
83796,20822,FAC-202511-0083796,2025-11-14,2025-11-27,302302,en_mora
83797,20822,FAC-202603-0083797,2026-03-05,2026-03-24,294825,pagada
83798,20822,FAC-202510-0083798,2025-10-09,2025-10-27,39744,pendiente
83799,20822,FAC-202604-0083799,2026-04-06,2026-04-24,43090,pagada
83800,20822,FAC-202510-0083800,2025-10-11,2025-10-21,130025,pendiente
83801,20822,FAC-202601-0083801,2026-01-08,2026-01-23,124809,pagada
83802,20822,FAC-202602-0083802,2026-02-11,2026-02-22,129510,pagada
83803,20824,FAC-202510-0083803,2025-10-12,2025-10-23,92914,pagada
83804,20824,FAC-202511-0083804,2025-11-13,2025-11-29,87800,pagada
83805,20824,FAC-202512-0083805,2025-12-14,2025-12-25,97074,pendiente
83806,20824,FAC-202603-0083806,2026-03-06,2026-03-16,100743,pagada
83807,20824,FAC-202604-0083807,2026-04-04,2026-04-21,82203,pendiente
83808,20824,FAC-202510-0083808,2025-10-16,2025-11-02,54105,pagada
83809,20824,FAC-202604-0083809,2026-04-04,2026-04-16,46413,pagada
83811,20825,FAC-202603-0083811,2026-03-03,2026-03-21,44906,pagada
83812,20826,FAC-202510-0083812,2025-10-17,2025-11-02,14892,vencida
83814,20827,FAC-202512-0083814,2025-12-18,2025-12-31,38134,pendiente
83815,20827,FAC-202604-0083815,2026-04-08,2026-04-24,23397,pendiente
83816,20828,FAC-202510-0083816,2025-10-17,2025-10-28,85313,pagada
83817,20828,FAC-202512-0083817,2025-12-11,2025-12-29,79002,pagada
83818,20828,FAC-202602-0083818,2026-02-11,2026-02-28,77124,pagada
83819,20828,FAC-202603-0083819,2026-03-13,2026-03-31,84105,en_mora
83820,20829,FAC-202512-0083820,2025-12-05,2025-12-15,83624,en_mora
83821,20831,FAC-202510-0083821,2025-10-20,2025-10-31,179208,pagada
83822,20831,FAC-202601-0083822,2026-01-06,2026-01-25,180290,pagada
83823,20831,FAC-202510-0083823,2025-10-21,2025-11-09,30264,en_mora
83824,20831,FAC-202510-0083824,2025-10-17,2025-11-01,62100,pagada
83825,20831,FAC-202511-0083825,2025-11-08,2025-11-25,56505,pagada
83826,20831,FAC-202603-0083826,2026-03-16,2026-03-29,53061,pagada
83827,20832,FAC-202510-0083827,2025-10-04,2025-10-17,47253,pagada
83828,20832,FAC-202601-0083828,2026-01-14,2026-02-01,27373,pendiente
83829,20832,FAC-202602-0083829,2026-02-15,2026-02-26,28109,pagada
83830,20832,FAC-202510-0083830,2025-10-06,2025-10-22,100852,pendiente
83831,20832,FAC-202512-0083831,2025-12-11,2025-12-30,82941,pagada
83832,20832,FAC-202604-0083832,2026-04-15,2026-04-27,88325,pagada
83833,20833,FAC-202510-0083833,2025-10-08,2025-10-22,44480,pagada
83835,20833,FAC-202601-0083835,2026-01-08,2026-01-25,41156,pagada
83836,20833,FAC-202602-0083836,2026-02-04,2026-02-19,41695,pagada
83837,20834,FAC-202601-0083837,2026-01-05,2026-01-18,79161,pagada
83838,20834,FAC-202510-0083838,2025-10-24,2025-11-03,38961,vencida
83839,20834,FAC-202510-0083839,2025-10-05,2025-10-17,219064,pagada
83840,20834,FAC-202512-0083840,2025-12-12,2025-12-26,226324,pagada
83841,20834,FAC-202604-0083841,2026-04-02,2026-04-21,217033,pagada
83842,20834,FAC-202510-0083842,2025-10-11,2025-10-26,85809,en_mora
83843,20834,FAC-202511-0083843,2025-11-15,2025-11-27,89273,pagada
83844,20834,FAC-202603-0083844,2026-03-01,2026-03-19,77039,vencida
83845,20834,FAC-202604-0083845,2026-04-06,2026-04-16,81627,pendiente
83846,20835,FAC-202510-0083846,2025-10-01,2025-10-11,30370,pendiente
83847,20835,FAC-202512-0083847,2025-12-03,2025-12-13,29746,pagada
83848,20835,FAC-202601-0083848,2026-01-14,2026-01-28,31705,pagada
83849,20835,FAC-202603-0083849,2026-03-22,2026-04-07,41312,en_mora
83850,20835,FAC-202510-0083850,2025-10-01,2025-10-17,32597,pagada
83851,20835,FAC-202510-0083851,2025-10-18,2025-10-28,132853,pagada
83852,20835,FAC-202602-0083852,2026-02-04,2026-02-17,132305,pagada
83853,20835,FAC-202604-0083853,2026-04-09,2026-04-27,136275,pagada
83854,20836,FAC-202510-0083854,2025-10-23,2025-11-08,192921,pagada
83855,20836,FAC-202601-0083855,2026-01-14,2026-01-25,194645,pagada
83856,20836,FAC-202602-0083856,2026-02-21,2026-03-10,193531,en_mora
83857,20836,FAC-202603-0083857,2026-03-04,2026-03-16,203889,pagada
83858,20836,FAC-202604-0083858,2026-04-13,2026-04-28,195128,pagada
83859,20836,FAC-202510-0083859,2025-10-18,2025-11-01,60692,pagada
83860,20836,FAC-202603-0083860,2026-03-22,2026-04-07,65725,vencida
83861,20837,FAC-202510-0083861,2025-10-18,2025-11-02,41905,pagada
83862,20838,FAC-202510-0083862,2025-10-19,2025-11-04,39455,pagada
83863,20838,FAC-202512-0083863,2025-12-24,2026-01-10,52616,pagada
83865,20838,FAC-202603-0083865,2026-03-01,2026-03-19,48217,pagada
83866,20838,FAC-202510-0083866,2025-10-13,2025-10-26,26286,pagada
83867,20838,FAC-202512-0083867,2025-12-09,2025-12-28,35099,pagada
83868,20838,FAC-202604-0083868,2026-04-21,2026-05-07,29991,pendiente
83869,20839,FAC-202510-0083869,2025-10-06,2025-10-18,105074,pagada
83870,20839,FAC-202512-0083870,2025-12-24,2026-01-11,116377,en_mora
83871,20839,FAC-202601-0083871,2026-01-21,2026-02-06,99880,en_mora
83872,20839,FAC-202603-0083872,2026-03-03,2026-03-16,105719,pendiente
83873,20840,FAC-202510-0083873,2025-10-08,2025-10-20,316637,pagada
83874,20840,FAC-202511-0083874,2025-11-02,2025-11-16,308379,pagada
83875,20840,FAC-202602-0083875,2026-02-21,2026-03-05,319723,pagada
83877,20842,FAC-202510-0083877,2025-10-10,2025-10-22,144441,pagada
83878,20842,FAC-202601-0083878,2026-01-21,2026-02-01,132736,pagada
83879,20842,FAC-202602-0083879,2026-02-20,2026-03-08,132050,pendiente
83880,20842,FAC-202603-0083880,2026-03-12,2026-03-23,127625,pagada
83881,20843,FAC-202602-0083881,2026-02-13,2026-02-25,18069,pagada
83882,20843,FAC-202603-0083882,2026-03-09,2026-03-21,35874,pagada
83883,20843,FAC-202510-0083883,2025-10-19,2025-10-30,38248,en_mora
83885,20844,FAC-202511-0083885,2025-11-19,2025-12-05,54950,pagada
83886,20844,FAC-202512-0083886,2025-12-11,2025-12-26,55040,pagada
83887,20844,FAC-202603-0083887,2026-03-16,2026-04-04,56535,pendiente
83888,20844,FAC-202604-0083888,2026-04-13,2026-05-01,43224,pagada
83891,20844,FAC-202512-0083891,2025-12-08,2025-12-22,212783,pagada
83892,20844,FAC-202601-0083892,2026-01-20,2026-02-06,227064,pagada
83893,20844,FAC-202602-0083893,2026-02-12,2026-02-28,226504,pagada
83894,20845,FAC-202602-0083894,2026-02-15,2026-03-06,27926,pagada
83895,20845,FAC-202604-0083895,2026-04-05,2026-04-24,23388,pagada
83896,20845,FAC-202510-0083896,2025-10-22,2025-11-05,23262,vencida
83897,20845,FAC-202512-0083897,2025-12-18,2026-01-06,24783,pagada
83898,20845,FAC-202602-0083898,2026-02-03,2026-02-15,30236,pagada
83899,20845,FAC-202604-0083899,2026-04-02,2026-04-16,34681,pagada
83900,20845,FAC-202601-0083900,2026-01-05,2026-01-16,50862,pagada
83901,20845,FAC-202603-0083901,2026-03-23,2026-04-06,49722,pagada
83903,20845,FAC-202510-0083903,2025-10-18,2025-10-31,67546,vencida
83904,20845,FAC-202512-0083904,2025-12-01,2025-12-12,74636,pagada
83905,20845,FAC-202601-0083905,2026-01-21,2026-02-03,64120,pagada
83906,20845,FAC-202603-0083906,2026-03-19,2026-03-31,80456,pagada
83907,20845,FAC-202604-0083907,2026-04-12,2026-05-01,68346,pagada
83908,20846,FAC-202510-0083908,2025-10-24,2025-11-08,54466,vencida
83909,20846,FAC-202511-0083909,2025-11-14,2025-11-30,56227,pagada
83910,20846,FAC-202604-0083910,2026-04-10,2026-04-28,51993,pagada
83911,20846,FAC-202510-0083911,2025-10-03,2025-10-16,62264,pagada
83912,20846,FAC-202511-0083912,2025-11-09,2025-11-28,46199,pagada
83914,20846,FAC-202604-0083914,2026-04-18,2026-05-02,44910,pagada
83915,20847,FAC-202510-0083915,2025-10-18,2025-10-30,34948,pagada
83916,20847,FAC-202512-0083916,2025-12-13,2025-12-26,45698,pagada
83917,20847,FAC-202602-0083917,2026-02-16,2026-03-06,41173,pendiente
83918,20847,FAC-202604-0083918,2026-04-10,2026-04-28,49199,pagada
83920,20847,FAC-202601-0083920,2026-01-03,2026-01-15,87597,pagada
83921,20847,FAC-202604-0083921,2026-04-02,2026-04-12,83632,pendiente
83922,20848,FAC-202510-0083922,2025-10-12,2025-10-24,324211,pagada
83923,20848,FAC-202512-0083923,2025-12-20,2025-12-30,324325,pagada
83924,20848,FAC-202602-0083924,2026-02-05,2026-02-17,328000,pendiente
83925,20848,FAC-202604-0083925,2026-04-19,2026-05-02,313238,pagada
83926,20849,FAC-202510-0083926,2025-10-08,2025-10-19,106640,vencida
83927,20849,FAC-202603-0083927,2026-03-17,2026-03-30,107788,pagada
83928,20850,FAC-202510-0083928,2025-10-09,2025-10-19,83450,pagada
83929,20850,FAC-202511-0083929,2025-11-24,2025-12-07,78033,pagada
83930,20850,FAC-202601-0083930,2026-01-19,2026-02-01,79749,pagada
83931,20850,FAC-202602-0083931,2026-02-16,2026-02-27,80519,vencida
83932,20850,FAC-202603-0083932,2026-03-13,2026-03-24,89968,pagada
83933,20851,FAC-202510-0083933,2025-10-13,2025-10-30,53985,vencida
83934,20851,FAC-202603-0083934,2026-03-17,2026-04-01,62270,pendiente
83936,20852,FAC-202510-0083936,2025-10-11,2025-10-28,148829,pendiente
83937,20852,FAC-202511-0083937,2025-11-23,2025-12-09,148493,en_mora
83938,20852,FAC-202512-0083938,2025-12-23,2026-01-09,148910,pagada
83939,20852,FAC-202602-0083939,2026-02-06,2026-02-19,152017,pagada
83940,20853,FAC-202510-0083940,2025-10-08,2025-10-24,86629,en_mora
83941,20853,FAC-202511-0083941,2025-11-15,2025-12-04,83625,pagada
83942,20853,FAC-202512-0083942,2025-12-19,2025-12-29,75602,pagada
83943,20853,FAC-202601-0083943,2026-01-11,2026-01-29,77504,pagada
83944,20853,FAC-202603-0083944,2026-03-24,2026-04-11,91552,pagada
83945,20854,FAC-202510-0083945,2025-10-11,2025-10-29,339389,pendiente
83946,20854,FAC-202512-0083946,2025-12-05,2025-12-19,346585,en_mora
83947,20854,FAC-202603-0083947,2026-03-04,2026-03-18,336066,pendiente
83948,20855,FAC-202510-0083948,2025-10-12,2025-10-26,38092,pagada
83949,20855,FAC-202602-0083949,2026-02-10,2026-02-20,42091,pagada
83950,20855,FAC-202510-0083950,2025-10-21,2025-10-31,153281,pagada
83951,20855,FAC-202512-0083951,2025-12-10,2025-12-28,158628,pagada
83952,20855,FAC-202602-0083952,2026-02-19,2026-03-07,157773,pendiente
83953,20856,FAC-202510-0083953,2025-10-17,2025-10-27,19479,pendiente
83954,20856,FAC-202512-0083954,2025-12-10,2025-12-26,19557,pagada
83955,20857,FAC-202510-0083955,2025-10-19,2025-11-03,24681,pagada
83956,20858,FAC-202510-0083956,2025-10-20,2025-11-07,221037,pagada
83957,20858,FAC-202511-0083957,2025-11-05,2025-11-17,209388,vencida
83958,20858,FAC-202512-0083958,2025-12-19,2026-01-05,224619,pendiente
83959,20858,FAC-202602-0083959,2026-02-11,2026-02-28,225663,pagada
83960,20858,FAC-202603-0083960,2026-03-16,2026-03-31,223347,en_mora
83961,20858,FAC-202604-0083961,2026-04-24,2026-05-06,213396,vencida
83962,20859,FAC-202603-0083962,2026-03-05,2026-03-20,22661,en_mora
83963,20859,FAC-202604-0083963,2026-04-18,2026-05-04,25489,pendiente
83964,20860,FAC-202510-0083964,2025-10-20,2025-11-04,29783,pagada
83965,20860,FAC-202602-0083965,2026-02-09,2026-02-24,27720,pagada
83966,20861,FAC-202510-0083966,2025-10-22,2025-11-09,45600,pagada
83967,20861,FAC-202512-0083967,2025-12-07,2025-12-17,44110,pendiente
83968,20861,FAC-202510-0083968,2025-10-09,2025-10-20,79073,vencida
83969,20861,FAC-202511-0083969,2025-11-19,2025-12-04,64086,en_mora
83970,20861,FAC-202512-0083970,2025-12-10,2025-12-26,80677,pagada
83971,20861,FAC-202601-0083971,2026-01-15,2026-02-01,63431,vencida
83972,20861,FAC-202604-0083972,2026-04-04,2026-04-14,74430,pagada
83974,20862,FAC-202601-0083974,2026-01-24,2026-02-04,322128,pendiente
83975,20862,FAC-202604-0083975,2026-04-23,2026-05-12,322146,vencida
83976,20863,FAC-202510-0083976,2025-10-15,2025-11-01,20827,pagada
83977,20863,FAC-202604-0083977,2026-04-11,2026-04-26,35483,pagada
83978,20863,FAC-202510-0083978,2025-10-05,2025-10-18,46847,pagada
83979,20863,FAC-202512-0083979,2025-12-18,2025-12-30,55472,pagada
83980,20863,FAC-202603-0083980,2026-03-15,2026-03-28,58539,vencida
83981,20863,FAC-202604-0083981,2026-04-17,2026-04-29,50940,pagada
83982,20864,FAC-202510-0083982,2025-10-17,2025-11-03,323945,pagada
83983,20864,FAC-202511-0083983,2025-11-06,2025-11-16,324492,vencida
83984,20864,FAC-202512-0083984,2025-12-05,2025-12-24,335249,vencida
83985,20864,FAC-202602-0083985,2026-02-17,2026-03-05,324872,pagada
83986,20864,FAC-202603-0083986,2026-03-13,2026-03-31,336606,pagada
83988,20867,FAC-202602-0083988,2026-02-05,2026-02-21,39762,pendiente
83990,20867,FAC-202510-0083990,2025-10-04,2025-10-20,205569,pagada
83991,20867,FAC-202511-0083991,2025-11-14,2025-11-27,199713,pagada
83992,20867,FAC-202512-0083992,2025-12-24,2026-01-08,210938,pagada
83993,20867,FAC-202602-0083993,2026-02-10,2026-03-01,207850,vencida
83994,20867,FAC-202510-0083994,2025-10-19,2025-11-06,52392,pagada
83995,20867,FAC-202604-0083995,2026-04-09,2026-04-24,58410,pagada
83996,20868,FAC-202510-0083996,2025-10-03,2025-10-13,268882,pagada
83997,20868,FAC-202603-0083997,2026-03-02,2026-03-14,254171,pagada
83998,20869,FAC-202511-0083998,2025-11-01,2025-11-16,115300,pagada
83999,20869,FAC-202512-0083999,2025-12-12,2025-12-24,120229,pendiente
84000,20869,FAC-202602-0084000,2026-02-04,2026-02-19,132605,pendiente
84001,20869,FAC-202604-0084001,2026-04-19,2026-05-01,123778,pendiente
84002,20869,FAC-202510-0084002,2025-10-22,2025-11-03,23764,pagada
84003,20869,FAC-202511-0084003,2025-11-16,2025-11-29,172684,pagada
84004,20870,FAC-202511-0084004,2025-11-05,2025-11-18,56842,pagada
84005,20870,FAC-202512-0084005,2025-12-24,2026-01-05,53090,pagada
84006,20870,FAC-202603-0084006,2026-03-23,2026-04-08,57470,pagada
84007,20870,FAC-202511-0084007,2025-11-03,2025-11-15,168793,en_mora
84008,20870,FAC-202604-0084008,2026-04-08,2026-04-26,178017,pagada
84009,20871,FAC-202510-0084009,2025-10-16,2025-10-26,158469,pagada
84010,20871,FAC-202511-0084010,2025-11-23,2025-12-11,159834,pagada
84011,20871,FAC-202602-0084011,2026-02-06,2026-02-17,164196,vencida
84013,20872,FAC-202510-0084013,2025-10-13,2025-10-29,39829,pagada
84014,20872,FAC-202510-0084014,2025-10-09,2025-10-22,18648,pagada
84015,20872,FAC-202512-0084015,2025-12-04,2025-12-23,21634,pagada
84016,20873,FAC-202602-0084016,2026-02-16,2026-03-07,66576,pagada
84017,20873,FAC-202510-0084017,2025-10-06,2025-10-21,23123,pagada
84018,20873,FAC-202604-0084018,2026-04-17,2026-05-04,26208,pagada
84019,20873,FAC-202510-0084019,2025-10-19,2025-11-04,283462,pagada
84020,20873,FAC-202512-0084020,2025-12-21,2026-01-07,290208,vencida
84021,20873,FAC-202601-0084021,2026-01-06,2026-01-17,291744,pagada
84022,20873,FAC-202603-0084022,2026-03-22,2026-04-01,292791,pagada
84023,20873,FAC-202604-0084023,2026-04-11,2026-04-27,279174,pagada
84024,20873,FAC-202510-0084024,2025-10-08,2025-10-19,39930,pagada
84025,20873,FAC-202512-0084025,2025-12-12,2025-12-26,34647,pagada
84027,20874,FAC-202510-0084027,2025-10-03,2025-10-15,62943,pagada
