"id_llamada","id_cliente","id_agente","id_departamento","id_caso","id_tipo_servicio","id_motivo","id_resultado","tipo_llamada","fecha_hora_inicio","fecha_hora_fin","duracion_segundos","tiempo_espera_segundos","canal","requiere_seguimiento"
"74157","11419","112","2","","2","4","1","saliente","2026-03-11 09:58:02","2026-03-11 10:04:31","389","140","voip","0"
"31453","16376","81","3","15971","3","9","1","entrante","2026-03-11 09:58:14","2026-03-11 10:00:48","154","48","telefono","0"
"104072","8852","121","2","","2","6","3","saliente","2026-03-11 09:59:01","2026-03-11 10:03:49","288","72","campana","1"
"97301","2740","55","2","","2","6","6","saliente","2026-03-11 10:00:00","2026-03-11 10:03:52","232","88","telefono","1"
"124643","18009","165","5","","5","13","1","entrante","2026-03-11 10:00:49","2026-03-11 10:04:17","208","115","telefono","0"
"3096","15540","152","1","1585","1","3","3","entrante","2026-03-11 10:01:25","2026-03-11 10:03:46","141","71","campana","1"
"68796","27803","168","3","","3","7","7","entrante","2026-03-11 10:03:47","2026-03-11 10:06:22","155","87","campana","0"
"87162","26425","24","2","","2","4","6","entrante","2026-03-11 10:04:12","2026-03-11 10:08:22","250","54","telefono","1"
"63929","1807","111","5","","5","15","1","entrante","2026-03-11 10:04:34","2026-03-11 10:08:09","215","102","telefono","0"
"64954","29596","2","5","","5","15","1","entrante","2026-03-11 10:04:39","2026-03-11 10:08:14","215","113","telefono","0"
"119835","6117","175","1","","1","2","1","entrante","2026-03-11 10:05:01","2026-03-11 10:10:31","330","30","voip","0"
"115478","84","32","5","","5","14","1","saliente","2026-03-11 10:05:52","2026-03-11 10:08:25","153","68","telefono","0"
"72952","26435","110","3","","3","8","1","entrante","2026-03-11 10:07:39","2026-03-11 10:10:35","176","111","voip","0"
"106319","26657","","1","","1","2","5","saliente","2026-03-11 10:09:53","2026-03-11 10:10:19","26","75","telefono","0"
"122691","25695","89","1","","1","3","1","entrante","2026-03-11 10:10:15","2026-03-11 10:13:32","197","34","campana","0"
"83756","27743","38","1","","1","3","1","saliente","2026-03-11 10:11:26","2026-03-11 10:15:41","255","12","telefono","0"
"112239","15229","112","2","","2","5","6","entrante","2026-03-11 10:11:28","2026-03-11 10:24:16","768","108","telefono","1"
"114797","14495","177","5","","5","13","1","saliente","2026-03-11 10:11:33","2026-03-11 10:14:05","152","62","telefono","0"
"86074","4030","50","4","","4","10","1","saliente","2026-03-11 10:12:49","2026-03-11 10:17:33","284","91","telefono","0"
"7488","22338","167","5","3798","5","13","3","entrante","2026-03-11 10:16:58","2026-03-11 10:19:58","180","61","voip","1"
"27542","29049","38","1","13968","1","1","3","entrante","2026-03-11 10:20:09","2026-03-11 10:27:13","424","127","telefono","1"
"67415","3018","104","5","","5","13","1","entrante","2026-03-11 10:20:35","2026-03-11 10:23:59","204","87","voip","0"
"36418","21138","1","1","18539","1","1","6","entrante","2026-03-11 10:20:47","2026-03-11 10:24:57","250","17","telefono","1"
"91217","14822","15","3","","3","8","1","entrante","2026-03-11 10:20:56","2026-03-11 10:24:44","228","62","voip","0"
"69227","24396","70","2","","2","4","3","saliente","2026-03-11 10:21:00","2026-03-11 10:28:02","422","169","telefono","1"
"22785","17185","36","5","11547","5","13","1","entrante","2026-03-11 10:22:42","2026-03-11 10:27:23","281","84","telefono","0"
"48669","29987","168","3","24756","3","9","3","entrante","2026-03-11 10:23:24","2026-03-11 10:28:47","323","97","telefono","1"
"73760","7227","69","5","","5","14","1","saliente","2026-03-11 10:24:11","2026-03-11 10:27:29","198","63","voip","0"
"47004","15218","21","1","23921","1","1","3","entrante","2026-03-11 10:24:26","2026-03-11 10:31:26","420","90","voip","1"
"64125","20395","151","2","","2","5","1","entrante","2026-03-11 10:26:24","2026-03-11 10:35:37","553","72","telefono","0"
"122740","16374","56","4","","4","12","6","saliente","2026-03-11 10:28:04","2026-03-11 10:31:56","232","26","telefono","1"
"117696","6898","89","1","","1","1","1","entrante","2026-03-11 10:31:18","2026-03-11 10:35:11","233","75","telefono","0"
"113495","16214","152","1","","1","2","1","entrante","2026-03-11 10:31:45","2026-03-11 10:37:12","327","44","telefono","0"
"77126","28517","11","2","","2","6","6","entrante","2026-03-11 10:31:46","2026-03-11 10:39:59","493","55","telefono","1"
"99356","21895","86","4","","4","10","1","saliente","2026-03-11 10:33:47","2026-03-11 10:36:53","186","123","telefono","0"
"58103","1098","","2","","2","6","5","entrante","2026-03-11 10:34:25","2026-03-11 10:34:47","22","86","campana","0"
"23650","11561","109","4","12003","4","12","1","saliente","2026-03-11 10:34:43","2026-03-11 10:38:00","197","0","telefono","0"
"89933","23712","63","5","","5","13","1","saliente","2026-03-11 10:37:14","2026-03-11 10:39:47","153","120","telefono","0"
"30205","2281","46","2","15336","2","4","3","entrante","2026-03-11 10:38:01","2026-03-11 10:48:45","644","97","telefono","1"
"20503","26045","123","3","10405","3","9","3","entrante","2026-03-11 10:38:15","2026-03-11 10:42:32","257","21","telefono","1"
"39207","24800","59","3","19972","3","7","2","entrante","2026-03-11 10:38:26","2026-03-11 10:43:09","283","52","campana","1"
"90713","5033","32","5","","5","14","1","saliente","2026-03-11 10:38:38","2026-03-11 10:41:59","201","53","voip","0"
"89237","14542","131","1","","1","3","3","entrante","2026-03-11 10:38:50","2026-03-11 10:42:03","193","71","telefono","1"
"2993","1567","2","5","1536","5","15","3","entrante","2026-03-11 10:39:07","2026-03-11 10:42:36","209","65","telefono","1"
"81819","8355","39","2","","2","6","1","entrante","2026-03-11 10:39:42","2026-03-11 10:45:53","371","86","telefono","0"
"99631","29072","169","5","","5","13","3","entrante","2026-03-11 10:40:20","2026-03-11 10:44:17","237","136","telefono","1"
"91935","8174","15","3","","3","7","7","entrante","2026-03-11 10:40:21","2026-03-11 10:42:19","118","42","voip","0"
"81416","6555","57","5","","5","15","1","entrante","2026-03-11 10:42:13","2026-03-11 10:45:02","169","57","telefono","0"
"6798","12057","1","1","3437","1","1","1","entrante","2026-03-11 10:42:15","2026-03-11 10:47:18","303","101","telefono","0"
"17704","23405","165","5","8962","5","14","1","entrante","2026-03-11 10:43:43","2026-03-11 10:49:19","336","9","voip","0"
"114340","24144","79","3","","3","8","1","entrante","2026-03-11 10:45:19","2026-03-11 10:47:19","120","35","telefono","0"
"102622","19492","132","1","","1","3","1","saliente","2026-03-11 10:47:03","2026-03-11 10:51:28","265","59","telefono","0"
"58750","3653","92","1","","1","1","1","entrante","2026-03-11 10:47:21","2026-03-11 10:50:01","160","14","voip","0"
"105482","3056","149","3","","3","7","1","entrante","2026-03-11 10:47:35","2026-03-11 10:50:55","200","48","voip","0"
"50470","17835","179","2","25659","2","5","2","entrante","2026-03-11 10:47:38","2026-03-11 11:02:49","911","149","campana","1"
"18334","28493","95","1","9290","1","2","3","entrante","2026-03-11 10:48:05","2026-03-11 10:52:49","284","44","telefono","1"
"84419","24292","135","5","","5","15","1","entrante","2026-03-11 10:48:31","2026-03-11 10:52:18","227","108","telefono","0"
"31455","24284","104","5","15973","5","15","1","entrante","2026-03-11 10:48:59","2026-03-11 10:55:11","372","88","telefono","0"
"110941","6497","111","5","","5","13","1","entrante","2026-03-11 10:50:38","2026-03-11 10:52:22","104","41","telefono","0"
"77066","453","126","5","","5","13","1","entrante","2026-03-11 10:55:08","2026-03-11 10:58:08","180","97","voip","0"
"97470","12850","44","2","","2","4","1","entrante","2026-03-11 10:55:34","2026-03-11 11:04:27","533","88","campana","0"
"43430","11339","30","1","22093","1","2","1","entrante","2026-03-11 10:55:54","2026-03-11 11:04:39","525","57","telefono","0"
"10631","529","55","2","5384","2","5","6","entrante","2026-03-11 10:55:54","2026-03-11 11:02:03","369","94","telefono","1"
"37392","10393","59","3","19052","3","8","6","entrante","2026-03-11 10:56:36","2026-03-11 11:00:30","234","84","telefono","1"
"23480","21759","4","5","11914","5","14","1","entrante","2026-03-11 10:56:47","2026-03-11 11:00:36","229","99","telefono","0"
"59178","20951","97","5","","5","15","3","entrante","2026-03-11 10:57:22","2026-03-11 11:01:40","258","93","voip","1"
"57489","23866","138","4","","4","10","1","saliente","2026-03-11 10:57:55","2026-03-11 11:01:36","221","173","campana","0"
"65969","27414","39","2","","2","6","1","entrante","2026-03-11 10:59:35","2026-03-11 11:05:04","329","140","telefono","0"
"71267","5771","63","5","","5","14","1","entrante","2026-03-11 11:00:33","2026-03-11 11:04:01","208","113","telefono","0"
"79364","17823","133","1","","1","2","1","entrante","2026-03-11 11:03:25","2026-03-11 11:06:48","203","34","telefono","0"
"42836","5791","170","1","21811","1","1","1","entrante","2026-03-11 11:03:53","2026-03-11 11:07:37","224","28","telefono","0"
"108505","1338","102","4","","4","11","1","saliente","2026-03-11 11:05:11","2026-03-11 11:08:05","174","58","voip","0"
"122432","16782","61","2","","2","4","1","entrante","2026-03-11 11:05:12","2026-03-11 11:11:23","371","71","telefono","0"
"41529","2878","58","4","21154","4","12","2","saliente","2026-03-11 11:05:13","2026-03-11 11:10:27","314","119","telefono","1"
"66822","16849","87","1","","1","3","1","saliente","2026-03-11 11:10:36","2026-03-11 11:15:35","299","99","voip","0"
"75940","8099","104","5","","5","13","1","entrante","2026-03-11 11:11:24","2026-03-11 11:14:14","170","30","telefono","0"
"54200","11554","135","5","27545","5","13","2","entrante","2026-03-11 11:11:26","2026-03-11 11:14:43","197","149","telefono","1"
"98907","12602","87","1","","1","1","3","entrante","2026-03-11 11:14:00","2026-03-11 11:19:14","314","60","voip","1"
"115516","9700","157","3","","3","8","6","entrante","2026-03-11 11:14:33","2026-03-11 11:20:46","373","71","telefono","1"
"94256","3874","138","4","","4","12","1","saliente","2026-03-11 11:16:38","2026-03-11 11:20:27","229","41","telefono","0"
"3182","21534","135","5","1628","5","13","6","entrante","2026-03-11 11:18:17","2026-03-11 11:23:39","322","165","voip","1"
"66964","25694","139","3","","3","9","1","entrante","2026-03-11 11:19:33","2026-03-11 11:21:41","128","77","voip","0"
"64758","16821","63","5","","5","13","1","entrante","2026-03-11 11:19:56","2026-03-11 11:23:04","188","77","telefono","0"
"60598","9595","92","1","","1","3","1","entrante","2026-03-11 11:20:25","2026-03-11 11:22:37","132","90","telefono","0"
"15178","14846","42","2","7684","2","4","1","entrante","2026-03-11 11:20:36","2026-03-11 11:27:47","431","176","telefono","0"
"54236","8833","104","5","27560","5","15","2","entrante","2026-03-11 11:21:51","2026-03-11 11:25:10","199","147","campana","1"
"116294","24005","9","3","","3","9","1","saliente","2026-03-11 11:22:02","2026-03-11 11:23:42","100","28","telefono","0"
"49641","1777","23","2","25238","2","4","3","entrante","2026-03-11 11:24:35","2026-03-11 11:29:18","283","49","campana","1"
"88262","1879","177","5","","5","14","1","entrante","2026-03-11 11:25:55","2026-03-11 11:28:51","176","126","telefono","0"
"114506","23607","112","2","","2","6","1","entrante","2026-03-11 11:28:20","2026-03-11 11:37:17","537","74","telefono","0"
"43112","29939","33","2","21948","2","4","3","entrante","2026-03-11 11:29:24","2026-03-11 11:41:15","711","36","telefono","1"
"21157","29799","60","4","10734","4","10","3","saliente","2026-03-11 11:29:49","2026-03-11 11:32:08","139","60","campana","1"
"78801","5177","5","3","","3","9","1","entrante","2026-03-11 11:34:02","2026-03-11 11:37:00","178","40","telefono","0"
"109687","14533","180","2","","2","6","1","saliente","2026-03-11 11:34:15","2026-03-11 11:42:02","467","99","telefono","0"
"58798","29766","105","5","","5","13","3","entrante","2026-03-11 11:34:37","2026-03-11 11:36:51","134","150","voip","1"
"91527","20163","146","1","","1","3","1","entrante","2026-03-11 11:35:34","2026-03-11 11:38:37","183","14","telefono","0"
"85743","15404","147","5","","5","15","6","entrante","2026-03-11 11:36:56","2026-03-11 11:39:42","166","99","telefono","1"
"63614","4323","59","3","","3","8","3","entrante","2026-03-11 11:37:00","2026-03-11 11:39:20","140","36","voip","1"
"25322","26031","47","1","12851","1","2","1","entrante","2026-03-11 11:38:59","2026-03-11 11:42:13","194","108","voip","0"
"57307","9550","146","1","","1","1","1","entrante","2026-03-11 11:40:19","2026-03-11 11:44:15","236","111","telefono","0"
"66696","17090","66","3","","3","8","1","entrante","2026-03-11 11:41:29","2026-03-11 11:46:16","287","35","campana","0"
"85653","10360","52","2","","2","5","3","entrante","2026-03-11 11:42:39","2026-03-11 11:50:03","444","75","telefono","1"
"61835","18579","92","1","","1","3","3","entrante","2026-03-11 11:44:35","2026-03-11 11:46:32","117","100","telefono","1"
"98585","10619","160","2","","2","4","6","entrante","2026-03-11 11:45:49","2026-03-11 12:00:42","893","96","telefono","1"
"46298","27861","67","3","23565","3","7","3","entrante","2026-03-11 11:48:58","2026-03-11 11:55:38","400","63","telefono","1"
"60464","17692","138","4","","4","11","1","saliente","2026-03-11 11:49:21","2026-03-11 11:51:57","156","31","telefono","0"
"100472","2392","23","2","","2","5","1","entrante","2026-03-11 11:49:27","2026-03-11 11:59:15","588","96","telefono","0"
"83666","13142","97","5","","5","15","1","entrante","2026-03-11 11:49:36","2026-03-11 11:55:17","341","43","telefono","0"
"9643","12000","7","1","4878","1","1","1","entrante","2026-03-11 11:51:18","2026-03-11 11:56:54","336","38","telefono","0"
"99163","11046","","5","","5","14","4","entrante","2026-03-11 11:54:07","2026-03-11 11:54:20","13","136","telefono","0"
"51981","17529","22","5","26424","5","15","3","entrante","2026-03-11 11:54:59","2026-03-11 11:57:33","154","26","telefono","1"
"27666","4646","51","5","14033","5","15","1","entrante","2026-03-11 11:56:11","2026-03-11 12:00:03","232","122","telefono","0"
"104362","8731","100","2","","2","5","3","entrante","2026-03-11 11:58:18","2026-03-11 12:01:37","199","81","telefono","1"
"59147","21599","","1","","1","1","4","entrante","2026-03-11 11:58:47","2026-03-11 11:59:10","23","65","voip","0"
"4944","22216","93","2","2508","2","4","2","entrante","2026-03-11 11:59:30","2026-03-11 12:06:56","446","187","telefono","1"
"125144","9991","2","5","","5","15","1","entrante","2026-03-11 12:00:03","2026-03-11 12:02:31","148","101","telefono","0"
"5288","13658","165","5","2670","5","15","1","entrante","2026-03-11 12:00:22","2026-03-11 12:02:53","151","25","voip","0"
"5189","7341","67","3","2626","3","7","2","entrante","2026-03-11 12:02:28","2026-03-11 12:08:36","368","72","telefono","1"
"13732","7390","2","5","6956","5","14","2","entrante","2026-03-11 12:04:06","2026-03-11 12:07:13","187","96","telefono","1"
"46138","13340","12","1","23479","1","2","1","entrante","2026-03-11 12:04:11","2026-03-11 12:08:59","288","129","telefono","0"
"15381","26917","33","2","7792","2","4","2","entrante","2026-03-11 12:05:45","2026-03-11 12:12:59","434","175","telefono","1"
"49356","15840","80","1","25098","1","2","2","entrante","2026-03-11 12:06:29","2026-03-11 12:11:03","274","58","telefono","1"
"51488","24748","72","1","26174","1","2","2","entrante","2026-03-11 12:07:27","2026-03-11 12:10:56","209","69","telefono","1"
"115496","23851","","3","","3","9","5","entrante","2026-03-11 12:08:28","2026-03-11 12:09:01","33","87","telefono","0"
"51184","19976","136","4","26023","4","11","3","saliente","2026-03-11 12:09:34","2026-03-11 12:12:02","148","46","telefono","1"
"73570","13929","","4","","4","11","5","saliente","2026-03-11 12:12:07","2026-03-11 12:13:01","54","72","voip","0"
"73484","19647","57","5","","5","15","1","saliente","2026-03-11 12:12:39","2026-03-11 12:16:45","246","72","telefono","0"
"101456","25517","92","1","","1","1","1","entrante","2026-03-11 12:15:40","2026-03-11 12:18:23","163","59","telefono","0"
"89378","23475","88","3","","3","7","1","entrante","2026-03-11 12:16:04","2026-03-11 12:18:50","166","44","voip","0"
"84671","9961","96","3","","3","9","1","entrante","2026-03-11 12:16:51","2026-03-11 12:19:06","135","19","voip","0"
"39284","29355","2","5","20009","5","13","2","entrante","2026-03-11 12:17:31","2026-03-11 12:22:30","299","93","telefono","1"
"41183","3011","51","5","20981","5","13","1","entrante","2026-03-11 12:18:31","2026-03-11 12:24:24","353","91","telefono","0"
"121883","9764","4","5","","5","13","3","saliente","2026-03-11 12:19:06","2026-03-11 12:22:16","190","125","telefono","1"
"111284","29896","154","3","","3","8","1","entrante","2026-03-11 12:20:59","2026-03-11 12:25:25","266","93","telefono","0"
"42394","11984","159","1","21593","1","2","6","entrante","2026-03-11 12:24:23","2026-03-11 12:28:01","218","4","voip","1"
