id_pago,id_factura,fecha_pago,valor_pagado,metodo_pago,estado_pago
73851,98485,2026-04-15,57885,transferencia,aplicado
73852,98486,2026-03-16,53396,pse,parcial
73853,98487,2026-03-21,105356,recaudo_externo,aplicado
73854,98489,2025-11-02,272616,tarjeta_debito,aplicado
73855,98490,2025-12-01,272999,pse,aplicado
73856,98492,2025-11-05,77476,tarjeta_credito,aplicado
73857,98493,2025-10-31,128252,recaudo_externo,aplicado
73858,98495,2025-12-23,125849,tarjeta_debito,aplicado
73859,98496,2026-04-29,129248,recaudo_externo,aplicado
73860,98497,2025-10-25,66747,pse,aplicado
73861,98498,2026-02-01,233180,efectivo,aplicado
73862,98503,2025-10-17,31155,pse,aplicado
73863,98504,2026-05-09,18792,pse,parcial
73864,98505,2025-11-10,21066,tarjeta_debito,aplicado
73866,98509,2026-01-26,57064,tarjeta_credito,aplicado
73867,98510,2025-10-15,23328,tarjeta_credito,aplicado
73868,98511,2025-12-13,12308,transferencia,aplicado
73869,98513,2025-11-20,90710,pse,parcial
73870,98514,2026-02-17,95674,pse,aplicado
73871,98515,2026-04-20,98034,tarjeta_credito,aplicado
73872,98516,2025-11-04,20349,pse,parcial
73873,98517,2026-03-28,60402,pse,aplicado
73874,98518,2025-11-03,19068,recaudo_externo,aplicado
73875,98519,2025-12-22,35848,tarjeta_debito,aplicado
73876,98520,2025-10-29,46242,pse,aplicado
73878,98522,2026-01-13,28871,tarjeta_credito,aplicado
73879,98523,2026-02-19,38665,efectivo,aplicado
73880,98524,2026-01-28,324550,pse,aplicado
73881,98525,2026-02-15,314438,pse,aplicado
73882,98527,2025-10-20,91171,pse,aplicado
73883,98528,2026-02-02,57608,tarjeta_credito,parcial
73884,98529,2026-02-25,85343,tarjeta_debito,aplicado
73885,98530,2026-01-01,68094,transferencia,aplicado
73886,98531,2026-03-18,66093,recaudo_externo,aplicado
73887,98532,2025-12-30,88809,efectivo,aplicado
73888,98533,2025-10-21,96095,pse,aplicado
73889,98534,2025-12-22,99925,tarjeta_debito,aplicado
73890,98536,2026-02-19,86087,transferencia,aplicado
73891,98537,2025-10-22,123024,efectivo,aplicado
73892,98539,2026-04-27,123689,efectivo,aplicado
73893,98540,2026-01-22,31574,tarjeta_credito,aplicado
73894,98541,2026-03-18,35107,transferencia,aplicado
73895,98543,2026-04-15,96060,tarjeta_debito,aplicado
73896,98544,2026-02-27,63828,efectivo,aplicado
73897,98545,2025-10-19,47937,efectivo,aplicado
73898,98546,2025-12-12,40157,efectivo,aplicado
73899,98547,2026-01-23,49056,recaudo_externo,aplicado
73900,98549,2026-04-08,42060,tarjeta_credito,aplicado
73901,98553,2025-12-03,123374,tarjeta_debito,aplicado
73902,98554,2025-12-19,132247,efectivo,aplicado
73903,98555,2025-10-16,50814,recaudo_externo,aplicado
73904,98556,2025-10-23,36060,transferencia,aplicado
73905,98557,2025-12-19,21106,tarjeta_credito,aplicado
73907,98559,2025-10-24,101226,recaudo_externo,aplicado
73908,98561,2026-03-25,99514,tarjeta_credito,aplicado
73909,98562,2026-05-02,102060,efectivo,aplicado
73910,98563,2025-10-18,35477,pse,aplicado
73911,98564,2026-01-04,27485,transferencia,aplicado
73912,98565,2026-04-13,29068,recaudo_externo,aplicado
73913,98567,2026-02-04,344830,recaudo_externo,aplicado
73914,98568,2026-03-17,351268,tarjeta_credito,aplicado
73915,98572,2026-04-22,88150,tarjeta_credito,aplicado
73916,98575,2026-02-12,19237,tarjeta_credito,aplicado
73917,98576,2026-05-02,18136,efectivo,aplicado
73918,98577,2025-11-01,31670,tarjeta_debito,aplicado
73919,98579,2026-01-03,38563,pse,aplicado
73920,98580,2026-01-11,29615,tarjeta_credito,aplicado
73921,98581,2026-03-01,28477,tarjeta_credito,aplicado
73922,98582,2025-10-15,52242,tarjeta_debito,aplicado
73923,98583,2026-01-05,49936,tarjeta_debito,aplicado
73924,98584,2026-02-18,45159,recaudo_externo,aplicado
73925,98585,2026-03-27,51373,tarjeta_debito,aplicado
73926,98586,2026-04-22,46503,tarjeta_credito,aplicado
73927,98588,2026-04-01,351972,pse,aplicado
73928,98589,2026-04-30,346898,pse,aplicado
73929,98590,2025-10-25,35891,tarjeta_credito,aplicado
73930,98591,2025-12-13,41094,transferencia,aplicado
73931,98592,2025-10-25,35454,transferencia,aplicado
73932,98593,2025-10-30,36069,tarjeta_debito,aplicado
73933,98594,2025-12-27,53951,tarjeta_debito,aplicado
73934,98596,2026-02-18,28371,recaudo_externo,aplicado
73935,98597,2026-04-04,30379,tarjeta_credito,aplicado
73936,98598,2025-10-05,42713,tarjeta_credito,aplicado
73937,98599,2026-02-27,95381,efectivo,aplicado
73938,98600,2026-03-11,104881,transferencia,aplicado
73939,98602,2025-12-21,37423,pse,aplicado
73940,98603,2026-04-25,42695,tarjeta_credito,aplicado
73941,98604,2025-10-11,150481,pse,aplicado
73942,98606,2026-03-02,150556,tarjeta_credito,aplicado
73943,98607,2026-04-19,132805,pse,aplicado
73944,98609,2025-12-28,153761,tarjeta_credito,aplicado
73946,98611,2026-04-14,165208,transferencia,aplicado
73947,98612,2025-12-21,33559,tarjeta_debito,aplicado
73948,98613,2026-02-23,23539,transferencia,aplicado
73949,98614,2025-10-25,48129,tarjeta_credito,aplicado
73950,98615,2025-12-03,42964,pse,aplicado
73951,98616,2026-04-20,40123,recaudo_externo,aplicado
73952,98619,2026-04-21,109698,transferencia,aplicado
73953,98620,2025-10-10,149389,transferencia,aplicado
73954,98621,2025-11-24,159271,tarjeta_debito,aplicado
73955,98623,2026-02-01,154966,tarjeta_debito,aplicado
73956,98624,2025-11-05,53476,tarjeta_debito,aplicado
73957,98627,2026-03-29,29898,tarjeta_debito,aplicado
73958,98628,2025-10-20,138512,recaudo_externo,aplicado
73960,98631,2026-04-25,124671,recaudo_externo,aplicado
73961,98632,2025-10-25,139892,tarjeta_debito,aplicado
73962,98633,2025-12-19,136768,tarjeta_credito,aplicado
73963,98635,2025-10-20,294400,transferencia,aplicado
73964,98636,2025-11-20,287933,tarjeta_debito,aplicado
73965,98637,2026-01-26,294605,tarjeta_credito,aplicado
73967,98639,2025-10-09,152876,tarjeta_debito,aplicado
73968,98640,2025-11-16,146152,tarjeta_credito,aplicado
73969,98641,2025-12-28,154330,tarjeta_credito,aplicado
73970,98642,2026-02-14,137767,tarjeta_debito,aplicado
73971,98644,2026-04-20,145019,tarjeta_credito,aplicado
73973,98646,2025-12-14,40356,efectivo,aplicado
73974,98647,2025-10-16,46911,tarjeta_credito,aplicado
73975,98648,2025-11-17,41517,efectivo,aplicado
73976,98649,2026-04-13,60722,pse,aplicado
73977,98650,2025-10-29,22370,transferencia,aplicado
73978,98651,2026-02-09,37235,tarjeta_debito,aplicado
73979,98652,2025-10-14,27234,efectivo,aplicado
73980,98653,2025-10-20,219935,recaudo_externo,aplicado
73981,98654,2025-12-28,212401,efectivo,aplicado
73982,98655,2026-01-16,214383,tarjeta_credito,aplicado
73983,98657,2025-10-31,103592,pse,aplicado
73984,98659,2026-03-15,44373,tarjeta_debito,aplicado
73985,98660,2026-04-29,42752,recaudo_externo,aplicado
73986,98661,2025-12-15,162638,efectivo,aplicado
73987,98662,2026-04-09,161156,tarjeta_credito,aplicado
73988,98663,2025-10-17,64714,tarjeta_credito,aplicado
73989,98664,2026-04-24,70491,tarjeta_debito,aplicado
73990,98665,2025-11-03,30797,pse,aplicado
73991,98667,2025-10-12,30776,pse,aplicado
73992,98668,2026-03-07,24371,tarjeta_credito,aplicado
73993,98670,2025-12-19,31338,tarjeta_debito,aplicado
73994,98671,2025-10-27,37867,pse,aplicado
73995,98672,2026-02-02,32178,pse,aplicado
73996,98673,2026-02-27,29772,tarjeta_credito,aplicado
73997,98675,2026-03-09,18534,recaudo_externo,parcial
73999,98677,2025-10-22,89505,pse,aplicado
74000,98678,2025-12-10,93569,tarjeta_debito,aplicado
74001,98679,2026-01-30,91369,tarjeta_debito,aplicado
74002,98680,2026-03-26,51928,recaudo_externo,parcial
74003,98681,2025-10-19,37865,tarjeta_debito,aplicado
74004,98682,2026-02-17,20536,pse,aplicado
74005,98683,2025-10-29,293302,tarjeta_debito,aplicado
74006,98684,2025-11-16,298537,recaudo_externo,aplicado
74007,98685,2026-01-24,300456,pse,aplicado
74008,98686,2026-02-12,291835,recaudo_externo,aplicado
74009,98687,2025-10-09,269700,transferencia,aplicado
74010,98688,2025-11-01,40886,pse,aplicado
74011,98689,2026-04-29,52677,transferencia,aplicado
74012,98690,2025-10-27,87209,transferencia,aplicado
74013,98692,2026-02-18,68931,efectivo,aplicado
74014,98693,2026-04-04,87298,recaudo_externo,aplicado
74015,98694,2026-04-18,81737,pse,aplicado
74016,98695,2025-10-16,32777,recaudo_externo,aplicado
74017,98696,2025-10-12,31159,recaudo_externo,aplicado
74018,98697,2025-12-11,35781,tarjeta_credito,aplicado
74019,98699,2026-02-10,30733,efectivo,aplicado
74020,98700,2026-03-25,34617,efectivo,aplicado
74021,98701,2026-04-12,36156,transferencia,aplicado
74022,98703,2026-02-24,42266,tarjeta_credito,aplicado
74023,98705,2025-11-20,42379,pse,aplicado
74024,98707,2026-02-19,32348,pse,aplicado
74025,98708,2026-04-14,30441,pse,aplicado
74026,98709,2025-11-04,27829,efectivo,parcial
74027,98710,2026-01-02,27081,tarjeta_credito,parcial
74028,98711,2026-01-19,57115,recaudo_externo,aplicado
74029,98712,2026-02-12,50082,efectivo,aplicado
74030,98713,2025-11-03,31619,tarjeta_debito,parcial
74031,98714,2026-02-22,60861,efectivo,aplicado
74032,98715,2026-04-01,76218,pse,aplicado
74033,98716,2025-10-17,65044,efectivo,aplicado
74034,98718,2026-04-13,57089,pse,aplicado
74035,98721,2025-11-24,154044,efectivo,aplicado
74036,98723,2025-10-19,222879,pse,aplicado
74037,98724,2025-11-18,209059,tarjeta_debito,aplicado
74038,98725,2026-03-25,219038,transferencia,aplicado
74039,98726,2026-04-19,208551,tarjeta_debito,aplicado
74040,98727,2025-11-06,44353,transferencia,aplicado
74041,98728,2025-12-22,37121,tarjeta_debito,aplicado
74043,98730,2025-10-16,64811,tarjeta_debito,aplicado
74044,98732,2025-12-23,63197,tarjeta_debito,aplicado
74046,98734,2026-02-17,30242,pse,aplicado
74047,98735,2026-05-03,38907,tarjeta_debito,aplicado
74048,98736,2026-03-08,288168,tarjeta_credito,aplicado
74049,98737,2026-04-06,294261,transferencia,aplicado
74050,98739,2026-01-05,139736,tarjeta_debito,aplicado
74051,98740,2025-11-02,52477,tarjeta_credito,aplicado
74052,98742,2025-10-31,79214,pse,aplicado
74053,98743,2025-12-08,74130,tarjeta_credito,aplicado
74054,98744,2026-02-23,73095,tarjeta_credito,aplicado
74055,98745,2026-03-15,71085,tarjeta_credito,aplicado
74056,98746,2025-10-23,41615,recaudo_externo,aplicado
74057,98748,2026-04-20,45668,tarjeta_debito,aplicado
74058,98749,2025-12-30,38869,transferencia,aplicado
74059,98750,2025-10-17,42832,transferencia,aplicado
74060,98751,2025-12-21,44719,recaudo_externo,aplicado
74061,98752,2026-04-18,46057,recaudo_externo,aplicado
74063,98754,2025-10-18,104178,tarjeta_debito,aplicado
74064,98755,2026-02-22,112389,efectivo,aplicado
74065,98756,2025-12-28,111175,tarjeta_debito,parcial
74066,98757,2026-01-06,165031,recaudo_externo,aplicado
74067,98759,2025-10-08,100184,pse,aplicado
74068,98761,2025-12-30,108957,efectivo,aplicado
74069,98762,2026-01-15,106202,pse,aplicado
74070,98764,2025-10-10,57465,efectivo,aplicado
74071,98765,2026-02-14,74887,tarjeta_credito,aplicado
74072,98766,2025-10-23,165318,tarjeta_credito,aplicado
74073,98769,2025-11-12,61028,tarjeta_credito,parcial
74074,98770,2025-12-17,87675,tarjeta_credito,aplicado
74075,98771,2026-03-17,80023,pse,aplicado
74076,98772,2025-12-12,33798,tarjeta_credito,aplicado
74077,98773,2025-10-23,56657,efectivo,aplicado
74078,98774,2025-10-16,224632,efectivo,aplicado
74079,98776,2026-01-27,171056,efectivo,parcial
74080,98777,2026-03-23,222849,recaudo_externo,aplicado
74081,98778,2025-11-04,15259,tarjeta_debito,parcial
74082,98779,2025-10-24,57968,transferencia,aplicado
74083,98781,2026-05-22,20768,efectivo,parcial
74084,98782,2025-10-20,56240,efectivo,aplicado
74085,98783,2025-12-22,52522,tarjeta_debito,aplicado
74086,98787,2026-05-09,141442,pse,parcial
74087,98789,2025-12-22,92146,recaudo_externo,aplicado
74088,98790,2026-02-19,86022,transferencia,aplicado
74089,98791,2026-04-30,94905,recaudo_externo,aplicado
74090,98792,2025-10-28,333372,tarjeta_debito,aplicado
74092,98794,2026-01-22,333963,efectivo,aplicado
74093,98796,2025-12-26,145836,recaudo_externo,aplicado
74094,98797,2025-10-15,241594,tarjeta_debito,aplicado
74095,98798,2026-01-05,106680,pse,parcial
74096,98800,2026-05-12,14142,tarjeta_debito,parcial
74097,98803,2025-10-23,129145,efectivo,aplicado
74098,98804,2026-03-01,118023,recaudo_externo,aplicado
74099,98807,2025-10-15,96241,recaudo_externo,aplicado
74100,98808,2025-11-13,98595,transferencia,aplicado
74101,98809,2025-10-18,44892,tarjeta_debito,aplicado
74102,98811,2026-04-26,50303,tarjeta_credito,aplicado
74105,98816,2025-11-28,75740,pse,aplicado
74106,98817,2026-01-13,86622,recaudo_externo,aplicado
74107,98818,2025-11-07,96723,recaudo_externo,aplicado
74108,98820,2025-11-15,48432,transferencia,aplicado
74109,98821,2025-12-23,46860,recaudo_externo,aplicado
74110,98824,2026-01-01,86726,efectivo,aplicado
74111,98825,2025-10-24,166614,pse,aplicado
74112,98826,2025-11-30,173872,transferencia,aplicado
74113,98829,2025-10-18,45228,pse,aplicado
74114,98830,2026-02-20,30095,transferencia,aplicado
74115,98831,2025-10-15,52398,efectivo,aplicado
74116,98832,2026-02-19,51155,recaudo_externo,aplicado
74118,98834,2026-05-04,63435,transferencia,aplicado
74120,98838,2026-01-17,119977,efectivo,aplicado
74121,98839,2026-02-08,117052,recaudo_externo,aplicado
74122,98840,2026-04-19,112711,efectivo,aplicado
74123,98841,2026-03-30,110969,efectivo,aplicado
74124,98842,2025-11-21,32578,efectivo,aplicado
74125,98843,2025-10-16,76321,pse,aplicado
74126,98844,2025-12-30,82581,pse,aplicado
74127,98845,2026-01-13,72686,recaudo_externo,aplicado
74129,98848,2026-04-28,82490,tarjeta_credito,aplicado
74130,98849,2025-10-30,129245,recaudo_externo,aplicado
74131,98850,2025-10-25,41498,transferencia,aplicado
74132,98851,2026-03-06,41949,pse,aplicado
74134,98853,2025-10-08,82497,recaudo_externo,aplicado
74135,98856,2026-03-28,87479,tarjeta_credito,aplicado
74136,98858,2025-12-12,244725,tarjeta_credito,aplicado
74138,98860,2025-10-17,24169,efectivo,aplicado
74139,98862,2025-10-07,88195,efectivo,aplicado
74140,98863,2025-10-06,325482,recaudo_externo,aplicado
74142,98865,2026-04-02,322020,transferencia,aplicado
74143,98866,2025-10-29,121073,recaudo_externo,aplicado
74144,98867,2026-01-06,119733,efectivo,aplicado
74145,98868,2026-01-19,111547,recaudo_externo,aplicado
74146,98869,2026-04-05,113666,transferencia,aplicado
74147,98870,2025-11-02,17997,transferencia,aplicado
74148,98871,2026-01-01,28972,recaudo_externo,aplicado
74149,98872,2026-02-11,17598,tarjeta_credito,aplicado
74150,98874,2026-03-22,37873,tarjeta_credito,aplicado
74151,98875,2025-11-23,75929,transferencia,aplicado
74152,98876,2026-02-10,40906,tarjeta_credito,parcial
74153,98877,2025-10-16,158056,pse,aplicado
74154,98880,2026-05-03,38801,tarjeta_credito,aplicado
74155,98881,2026-01-04,326857,recaudo_externo,aplicado
74156,98882,2025-10-27,178873,pse,aplicado
74157,98884,2025-10-29,130364,recaudo_externo,aplicado
74159,98886,2026-02-26,130202,pse,aplicado
74161,98889,2026-02-25,26140,recaudo_externo,aplicado
74162,98890,2025-10-23,92931,pse,aplicado
74163,98891,2026-01-12,68368,tarjeta_debito,aplicado
74164,98893,2026-02-13,97085,pse,aplicado
74165,98894,2026-04-28,93034,recaudo_externo,aplicado
74166,98896,2025-11-22,110440,tarjeta_debito,aplicado
74167,98897,2025-10-16,53386,efectivo,aplicado
74168,98898,2025-12-18,50753,efectivo,aplicado
74169,98899,2026-01-22,53824,transferencia,aplicado
74170,98900,2026-03-25,56795,tarjeta_credito,aplicado
74171,98901,2026-04-30,54302,tarjeta_credito,aplicado
74172,98902,2025-10-22,207349,tarjeta_credito,aplicado
74173,98903,2026-03-27,200965,tarjeta_debito,aplicado
74174,98904,2026-03-01,72063,tarjeta_debito,aplicado
74175,98905,2026-03-24,67141,transferencia,aplicado
74176,98908,2025-10-25,68298,pse,aplicado
74177,98910,2026-03-27,68301,recaudo_externo,aplicado
74178,98912,2026-02-05,155002,recaudo_externo,aplicado
74179,98914,2026-04-15,161869,tarjeta_credito,aplicado
74180,98917,2026-01-06,12390,transferencia,parcial
74181,98918,2025-10-23,84097,transferencia,aplicado
74182,98919,2025-10-27,104261,pse,aplicado
74183,98920,2025-11-18,103861,pse,aplicado
74184,98921,2025-12-28,90264,transferencia,aplicado
74185,98922,2026-01-25,99630,efectivo,aplicado
74186,98923,2026-02-14,103254,efectivo,aplicado
74187,98924,2025-10-22,104263,pse,aplicado
74188,98925,2025-12-10,103308,recaudo_externo,aplicado
74189,98926,2026-02-26,94835,transferencia,aplicado
74190,98927,2025-10-30,64255,efectivo,aplicado
74191,98928,2025-12-01,58888,recaudo_externo,aplicado
74192,98929,2026-02-26,22722,pse,parcial
74193,98931,2026-04-18,72842,efectivo,aplicado
74194,98932,2026-05-03,24847,transferencia,aplicado
74195,98934,2026-04-15,31562,transferencia,aplicado
74196,98935,2025-10-10,47139,recaudo_externo,aplicado
74197,98936,2026-03-04,55538,tarjeta_debito,aplicado
74198,98938,2026-01-06,77150,tarjeta_debito,aplicado
74199,98940,2026-05-05,71780,pse,aplicado
74200,98941,2025-10-27,38979,pse,aplicado
74201,98942,2026-03-27,8776,recaudo_externo,parcial
74202,98943,2026-05-03,27843,tarjeta_credito,aplicado
74204,98945,2026-04-20,36849,transferencia,aplicado
74205,98946,2025-11-03,31587,tarjeta_credito,aplicado
74206,98947,2026-01-01,37825,tarjeta_debito,aplicado
74207,98948,2026-03-02,24013,tarjeta_debito,aplicado
74208,98949,2026-03-25,41062,recaudo_externo,aplicado
74209,98950,2026-04-22,26647,recaudo_externo,aplicado
74210,98951,2025-10-28,108588,pse,aplicado
74211,98952,2026-04-18,110277,transferencia,aplicado
74212,98954,2025-10-30,29054,recaudo_externo,aplicado
74213,98955,2025-12-04,41773,recaudo_externo,aplicado
74215,98958,2026-03-20,29780,pse,aplicado
74217,98960,2025-10-29,28549,efectivo,aplicado
74218,98961,2025-12-22,12559,tarjeta_credito,aplicado
74219,98963,2025-10-31,43504,pse,aplicado
74220,98966,2025-11-14,69894,tarjeta_credito,aplicado
74221,98969,2026-03-27,53471,efectivo,aplicado
74222,98971,2025-10-20,20429,transferencia,aplicado
74223,98973,2025-11-13,104846,transferencia,aplicado
74224,98975,2026-04-19,98067,pse,aplicado
74225,98977,2025-11-10,98526,tarjeta_debito,aplicado
74226,98978,2026-02-11,30486,efectivo,parcial
74227,98979,2026-02-26,94860,pse,aplicado
74228,98980,2025-10-25,117954,pse,aplicado
74229,98981,2026-01-04,125781,tarjeta_credito,aplicado
74230,98982,2026-03-15,131353,transferencia,aplicado
74231,98984,2025-11-22,169279,recaudo_externo,aplicado
74232,98985,2026-02-24,159493,tarjeta_credito,aplicado
74233,98987,2026-04-30,172685,efectivo,aplicado
74234,98988,2026-03-21,30025,transferencia,aplicado
74236,98992,2026-04-22,57756,tarjeta_credito,aplicado
74237,98994,2025-12-01,282984,pse,aplicado
74238,98995,2026-02-24,273594,tarjeta_debito,aplicado
74239,98996,2026-03-11,281957,transferencia,aplicado
74240,98997,2025-10-27,324729,pse,aplicado
74241,98998,2025-11-25,332069,transferencia,aplicado
74242,98999,2025-12-17,328804,pse,aplicado
74243,99000,2026-04-01,333701,pse,aplicado
74244,99002,2025-12-14,119350,efectivo,aplicado
74245,99003,2026-02-22,93494,pse,parcial
74246,99004,2026-03-13,107269,tarjeta_debito,aplicado
74247,99005,2026-04-25,114732,transferencia,aplicado
74248,99006,2025-11-15,11471,efectivo,parcial
74249,99007,2026-02-07,31392,pse,aplicado
74250,99009,2026-03-05,48878,efectivo,aplicado
74251,99011,2025-11-10,90745,efectivo,aplicado
74252,99012,2026-02-28,78663,transferencia,aplicado
74253,99014,2025-10-20,55265,tarjeta_credito,aplicado
74254,99015,2025-12-06,61394,efectivo,aplicado
74255,99017,2025-10-13,36728,tarjeta_debito,aplicado
74256,99018,2025-12-25,44031,tarjeta_credito,aplicado
74257,99019,2025-10-17,101578,pse,aplicado
74258,99020,2025-11-22,100450,tarjeta_debito,aplicado
